STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TRANSPORT_MODE,Transport mode,VEHICLE_TYPE,Vehicle type,INFRASTRUCTURE_TYPE,Infrastructure type,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSPASS(1.0),Annual passenger transport,I,MLT,Malta,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,BUSES,Buses,_T,Total,2019,,81,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSPASS(1.0),Annual passenger transport,I,HRV,Croatia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2023,,24033,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSPASS(1.0),Annual passenger transport,I,HRV,Croatia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2022,,23821,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSPASS(1.0),Annual passenger transport,I,HRV,Croatia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2021,,23135,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSPASS(1.0),Annual passenger transport,I,HRV,Croatia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2020,,20215,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSPASS(1.0),Annual passenger transport,I,HRV,Croatia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2019,,25372,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSPASS(1.0),Annual passenger transport,I,SVK,Slovak Republic,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2019,,28616,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSPASS(1.0),Annual passenger transport,I,SVK,Slovak Republic,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,ROAD,Road,_T,Total,2019,,34803,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSPASS(1.0),Annual passenger transport,I,NOR,Norway,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,BUSES,Buses,_T,Total,2023,,6548,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSPASS(1.0),Annual passenger transport,I,NOR,Norway,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,ROAD,Road,_T,Total,2023,,63167,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSPASS(1.0),Annual passenger transport,I,NOR,Norway,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,ROAD,Road,_T,Total,2022,,62387,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSPASS(1.0),Annual passenger transport,I,NOR,Norway,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,BUSES,Buses,_T,Total,2022,,6042,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSPASS(1.0),Annual passenger transport,I,NOR,Norway,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,BUSES,Buses,_T,Total,2021,,5375,,E,Estimated value,6,Millions,1,One
